ADRH434	אין לך סיכוי מולי, ילד שובב!	You're no match for me, you mischievous boy!	
ADRH435	המממ.	Hmmm.	
ADRH436	זה יהיה בהחלט משעשע.	This may prove amusing.	
ADRH437	אין לי מה לפחד ממך, פרחח!	I've nothing to fear from you, urchin!	
ADRH438	אני הולך להיפטר ממך בקרוב.	I shall dispatch you presently.	
ADO1439	לא!	No!	
ADO1440	אני אקח את השלל שלך!	I'll take your booty!	
ADO2441	לא!	No!	
ADO2442	אני אקח את השלל שלך!	I'll take your booty!	
ADO3443	לא!	No!	
ADO3444	אני אקח את השלל שלך!	I'll take your booty!	
ADO4445	לא!	No!	
ADO4446	אני אקח את השלל שלך!	I'll take your booty!	
ADO5447	לא!	No!	
ADO5448	אני אקח את השלל שלך!	I'll take your booty!	
ADO6449	לא!	No!	
ADO6450	אני אקח את השלל שלך!	I'll take your booty!	
ADO1451	בהצלחה, ילד!	Good luck, boy!	
ADO2452	בהצלחה, ילד!	Good luck, boy!	
ADO3453	בהצלחה, ילד!	Good luck, boy!	
ADO4454	בהצלחה, ילד!	Good luck, boy!	
ADO5455	בהצלחה, ילד!	Good luck, boy!	
ADO6456	בהצלחה, ילד!	Good luck, boy!	
ADO1457	אתה לא תזכה להתחרט על זה!	You won't live to regret this!	
ADO2458	אתה לא תזכה להתחרט על זה!	You won't live to regret this!	
ADO3459	אתה לא תזכה להתחרט על זה!	You won't live to regret this!	
ADO4460	אתה לא תזכה להתחרט על זה!	You won't live to regret this!	
ADO5461	אתה לא תזכה להתחרט על זה!	You won't live to regret this!	
ADO6462	אתה לא תזכה להתחרט על זה!	You won't live to regret this!	
ADO1463	אאארח!	Aaargh!	
ADO2464	אאארח!	Aaargh!	
ADO3465	אאארח!	Aaargh!	
ADO4466	אאארח!	Aaargh!	
ADO5467	אאארח!	Aaargh!	
ADO6468	אאארח!	Aaargh!	
ADO1469	אני אראה אותך כבול באזיקים, קודם!	I'll see you clapped in irons, first!	
ADO2470	אני אראה אותך כבול באזיקים, קודם!	I'll see you clapped in irons, first!	
ADO3471	אני אראה אותך כבול באזיקים, קודם!	I'll see you clapped in irons, first!	
ADO4472	אני אראה אותך כבול באזיקים, קודם!	I'll see you clapped in irons, first!	
ADO5473	אני אראה אותך כבול באזיקים, קודם!	I'll see you clapped in irons, first!	
ADO6474	אני אראה אותך כבול באזיקים, קודם!	I'll see you clapped in irons, first!	
ADSU475	כל אויב שפגשתי אבד ונשמד!	Every enemy I've met I've annihilated!	
ADSU476	אתה דוחה כמו קוף בחלוק מלתחה.	You're as repulsive as a monkey in a negligee.	
ADSU477	להרוג אותך יהיה רצח מהמוצדקים!	Killing you would be justifiable homicide!	
ADSU478	אתה חתיכת מפלצת מעוררת חלחלה!	You're the ugliest monster ever created!	
ADSU479	אשפד אותך כאחת הבהמות! 	I'll skewer you, like a sow at a buffet!	
ADSU480	אז מה תעדיף - קבר או כד?	Would you like to be buried or cremated?	
ADSU481	כשאביך ראה אותך לראשונה הוא נהיה שבר כלי.	When your father first saw you, he must have been mortified.	
ADSU482	אני אשאיר אותך הרוס כמו אחרי חורבן.	I'll leave you devastated, mutilated and perforated.	
ADSU483	מעולם לא ראיתי סיף כה מגושם.	I have never seen such clumsy swordplay.	
ADSU484	אלוהים ישמור! אתה נראה כמו משהו גוסס שדמו אוזל!	Heaven preserve me! You look like something that's died!	
ADSU485	אני אצוד אותך יומם וליל!	I'll hound you night and day!	
ADSU486	לא אוכל לנוח עד שתוכחד!	I can't rest 'til you've been exterminated!	
ADSU487	הגנה! פגיעה!	En garde! Touché!	
ADSU488	בכל רחבי הקאריביים, חוגגים את מעשיי האדירים.	Throughout the Caribbean, my great deeds are celebrated.	
ADSU489	להתמודד איתי פנים מול פנים בטח משאיר אותך מאובן!	Coming face to face with me must leave you petrified!	
ADSU490	לא תוכל להתמודד עם תשובותיי השנונות!	You can't match my witty repartee!	
ADSU491	תקפתי איים שלמים ולא השארתי אף לא אחד!	My attacks have left entire islands depopulated!	
ADSU492	יש לך כריזמה של רכיכה.	You have the sex appeal of a Shar-Pei.	
ADSU493	כשאסיים איתך יישארו ממך רק חיידקים!	When I'm done, your body will be rotted and putrefied!	
ADSU494	המראה שלך יגרום לחזירים בחילה.	Your looks would make pigs nauseated.	
ADSU495	אתה נראה כמו הדג המכוער ביותר עלי אדמות.	Your lips look like they belong on the catch of the day.	
ADSU496	אתן לך לבחור. אפשר שאוציא את קרביך או שראשך יקופד!	I give you a choice. You can be gutted, or decapitated!	
ADSU497	אתה בושה למין שלך, אתה כל כך גועלי!	You're a disgrace to your species, you're so undignified!	
ADSU498	אני מנסה להבין איזו מתכונותיי גורמת לך לקפוא כמאובן.	I can't tell which of my traits has you the most intimidated.	
ADSU499	אני לא הפסדתי אף פעם!	I have never lost a mêlée!	
ADSU500	דבר בעולם הזה אותך לא ישמור, מזלך לא יתמזל!	Nothing on this earth can save your sorry hide!	
ADSU501	אתה תגלה שעל טרפי אני משתולל!	You'll find I'm dogged and relentless to my prey!	
ADSU502	צחנתך תגרום אפילו למנקה שירותים להיות מפוחד!	Your stench would make an outhouse cleaner irritated!	
ADSU503	אמאש'ך חובשת פאה!	Your mother wears a toupee!	
ADSU504	את יכולות הסיף שלי כולם מוקירים.	My skills with a sword are highly venerated.	
ADSU505	מעולם לא התייצבתי מול מישהו כה פחדן!	Never before have I faced someone so sissified.	
ADSU506	שום דבר לא ימנע ממני לכסח אותך בכל העונות!	Nothing can stop me from blowing you away!	
ADSU507	אתה מכוער!	You're ugly!	
ADSU508	אתה טיפש!	You're stupid!	
ADRP509	עם הבל פיך, אני בטוח שכולם נחנקו מייד.	With your breath, I'm sure they all suffocated.	
ADRP510	אני עד כדי כך דומה לארוסתך?	I look THAT much like your fiancée?	
ADRP511	אז אותך אהרוג עם קוטל חרקים.	Then killing you must be justifiable fungicide.	
ADRP512	יחסית לדייטים שהיו לך אני מציאה מעולה.	If you don't count all the ones you've dated.	
ADRP513	כשאסיים איתך אתה תהיה פילה חסר עצמות.	When I'm done with YOU, you'll be a boneless fillet.	
ADRP514	כשאתה בסביבה, עדיף שיהיה לי חיסון ביד.	With you around, I'd prefer to be fumigated.	
ADRP515	לפחות אפשר לזהות את אבא שלי.	At least mine can be identified.	
ADRP516	ריח הגוף שלך לבדו גורם לי להרגיש מחורבן ומעוצבן.	Your odor alone makes me aggravated, agitated and infuriated.	
ADRP517	כי אתה תמיד בורח משם.	You would have, but you were always running away.	
ADRP518	הדרך היחידה לשמור אותך היא בתוך נוזל.	The only way you'll be preserved is in formaldehyde.	
ADRP519	אז תהיה כלב טוב. שב! התגלגל!	Then be a good dog. Sit! Stay!	
ADRP520	אז אולי כדאי שתעבור לקפה נטול קפאין מיוחד.	Then perhaps you should switch to decaffeinated.	
ADRP521	אוי! זה כל כך קלישאה!	Oh, that is so cliché!	
ADRP522	חבל רק שהכול המצאות ושקרים.	Too bad they're all fabricated.	
ADRP523	אלה הפנים שלך? חשבתי שזה הישבן.	Is that your face? I thought it was your backside.	
ADRP524	הייתי יכול, אם היית משתמש במי פה במקום לענות.	I could, if you would use some breath spray.	
ADSU525	טבילה בבריכה עושה לי ממש נחמד!	A dip in the pool would leave me invigorated!	
ADSU526	שומנים רוויים אינם בריאים במיוחד.	Healthy fats are polyunsaturated.	
ADSU527	לשים פלואור במים - אני ממש בעד.	I feel our water should be fluoridated.	
ADSU528	עבור החרב שלי מגיע לי זיכוי מכובד.	I think the cost of my sword should be rebated.	
ADSU529	עטפתי את החתול שלי בבד!	I had my cat laminated!	
ADSU530	אני מכין לי ברד, להכין גם לך?	I set my blender to frappe.	
ADSU531	יודע מה אף פעם לא נמאס? הפעלות בבריכה.	Know what I never get tired of? Water ballet.	
ADSU532	האזור הזה פשוט מקסים, ראית את הפריחה?	This floor is just lovely. Is it parquet?	
ADSU533	במקרה של התרסקות מטוס, נא להרכיב מסכה.	In case of an earthquake, stand in a doorway.	
ADSU534	במקום לדלג, אני מעדיף לצאת להליכה.	Instead of skip, I'd rather sashay.	
ADSU535	אני אוהב את הסטייק שלי מטוגן בחלקים!	I like my steak chicken-fried!	
ADSU536	לענות למכתב ששלחתי לו, מלך פורטוגל מעולם לא הסכים.	I sent a letter to the King of Portugal, who never replied.	
ADSU537	בלימה הידראולית מבטיחה שיוטים נוחים וחלקים.	Hydraulic suspension guarantees a nice smooth ride.	
ADSU538	אני חושב שהשטרות על סך 3 דולרים שמצאתי בכלל מפוברקים.	I found a three-dollar bill, but I don't think it was bona fide.	
ADSU539	אני תמיד דומע למראה כלבלבים וחתלתולים מתוקים.	Puppies and kittens always get me teary-eyed.	
ADSU540	הפאנלים בספינה שלי מלאכותיים מלכתחילה!	The wood paneling on my ship is simulated!	
ADSU541	לעיסת מזון תביא לתחושת עיכול קלה.	You'll digest food better if it's been masticated.	
ADSU542	זרקו אותי מרכבת בגלל יריקה אומללה.	I was thrown off a subway because I had expectorated.	
ADSU543	בבית הספר הייתה לנו קבוצת נוער, אבל לא עברתי את שלב הקבלה.	We had a little league team, but I never participated.	
ADSU544	אני אוהב להטות מילים בלטינית לשם פעולה.	I'd like the Latin verb `to go` conjugated.	
ADSU545	משחות שיניים בעששת נלחמות!	A dentifrice helps prevent tooth decay!	
ADSU546	האיים הקאריביים נמצאים בכאוס ברמות.	The Caribbean is in such a state of disarray.	
ADSU547	וו! איך שאני אוהב לתפור רקמות!	Whoo! Do I enjoy macramé!	
ADSU548	ספריי לשיער עוזר לקליעת צמות.	I tend to use a lot of hair spray.	
ADSU549	אני חושב שאחותי בהיריון עם תאומות.	I think that my sister's in a family way.	
ADSU550	לא תוכל לשמור את זה בחוץ לעד!	Better keep that refrigerated!	
ADSU551	ארוחת בוקר חשובה לכל אחד.	The importance of breakfast cannot be overstated.	
ADSU552	קרבות החרב הללו חייבים פיקוח של משרד.	These swordfights need to be officiated.	
ADSU553	זה לא כזה פשוט כמו שהיה נראה מהצד.	This isn't going as well as I'd anticipated.	
ADSU554	 רכשתי כרטיס חניה, האם זה מתועד?	Could I get my parking ticket validated?	
ADSU555	ויטמינים וברזל יש בכל ברוקולי!	With iron and vitamins it's been fortified!	
ADSU556	ישנן אצות בים שגורמות לצבע מים סגולי.	Dinoflagellates are the cause of red tide.	
ADSU557	כוס מים ליד המיטה זה לא דבר שלילי.	It pays to keep a glass of water at your bedside.	
ADSU558	המחאות נוסעים זה דבר מאוד כלכלי.	I carry traveler's cheques that are accepted worldwide.	
ADSU559	עגבניות מיובשות בשמש זו האופציה היחידה בשבילי.	I don't care for tomatoes unless they're sun-dried.	
ADSU560	בוא נגיש את הנקניקיות חמות אל השולחן!	Let's get these sausages hot-plated!	
ADSU561	ניכור זו תחושה מוכרת לפיראט חובבן.	I think pirates in training often feel alienated.	
ADSU562	תאוותי לבוטנים זה דבר שמעולם לא הובן.	My craving for peanuts will never be satiated!	
ADSU563	אוכל סיני טוב הוא ללא מונוסודיום גלוטומט כמובן.	Chinese food's best when not monosodium-glutamated.	
ADSU564	אני תמיד מפריד כביסה בין צבעוני ולבן.	My entire wardrobe is color-coordinated.	
ADSU565	אוסלו מוכרת כבירת נורבגיה בעולם.	Oslo is the capital of Norway.	
ADSU566	אחי הוא תסריטאי מדופלם.	My brother is working on a screenplay.	
ADSU567	דאג לעתידך עם ביטוח כללית מושלם.	Plan for your future with an IRA.	
ADSU568	עבורי פיסול מנייר זה חלום שהוגשם!	Of all crafts, my favorite is papier-mâché.	
ADSU569	אני אפגוש אותך באולם!	I'll meet you in the foyer!	
ADSU570	אתה יודע להפוך לפוזל?	Can you go cross-eyed?	
ADSU571	למלא טופסי מס, את הזמן גוזל.	I can't wait until our tax forms are simplified.	
ADSU572	אני כל כך כועס לעזאזל	Well, I'm fit to be tied!	
ADSU573	חסוך כסף לפנסיה, אל תזלזל!	If you're planning on retiring, have money set aside.	
ADSU574	הספינה שלי עשויה מצדפות וברזל.	My ship has barnacles on its underside.	
ADSU575	האם זכרת את מגש הקרח למלא, תודה לאל?	Did you remember to refill the ice tray?	
ADSU576	מה שהאי הזה צריך זה בופה טוב במחיר כולל.	What this island needs is a good, reasonable buffet.	
ADSU577	האוויר הרבה פחות לח בישראל.	The air's much less humid around Santa Fe.	
